,image_auroc,image_auroc,image_ap,image_ap,pixel_auroc,pixel_auroc,pixel_ap,pixel_ap,image_f1_conformal,image_f1_conformal,image_precision_conformal,image_precision_conformal,image_recall_conformal,image_recall_conformal,image_specificity_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,false_alarms_per_1000_normals
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
upper_quantile,,,,,,,,,,,,,,,,,,,,,,
0.99,0.8686551540721145,0.1577730020852301,0.9389554576193235,0.08224069042298845,0.9498487494119907,0.04040784412194652,0.4642949953329237,0.20888367316591022,0.6451207842368155,0.3324483236044983,0.8869403096925097,0.2538113815805862,0.5684365673775107,0.3474064267643069,0.9414506653290735,0.0734982861873483,0.7549436163532922,0.17272009583820147,0.058549334670926476,0.0734982861873483,58.54933467092648,73.4982861873483
0.995,0.8685369368058997,0.15790587337605205,0.9390405721235727,0.08193639332076454,0.9497871157412643,0.04038318351050824,0.4624289778703819,0.208255942746367,0.6454352904234533,0.33303442278080286,0.873522880831562,0.2646891422207074,0.5688767083542094,0.34697180522771937,0.9423167448232018,0.07076870847305262,0.7555967265887056,0.17247866035016152,0.0576832551767982,0.07076870847305262,57.6832551767982,70.76870847305261
0.999,0.8686246256421907,0.15796574397050783,0.9390770481053394,0.08200830990208381,0.94973737121638,0.04035497493110314,0.46115063674567686,0.20697715609925998,0.6483119298877714,0.33199472496280863,0.8767217508843268,0.2591159361458183,0.5709892647733616,0.3437201982305005,0.9435531946877005,0.07103090384775618,0.7572712297305311,0.17121151523739672,0.05644680531229955,0.07103090384775619,56.44680531229955,71.03090384775618
