,,image_auroc,image_auroc,image_ap,image_ap,pixel_auroc,pixel_auroc,pixel_ap,pixel_ap,image_f1_conformal,image_f1_conformal,image_precision_conformal,image_precision_conformal,image_recall_conformal,image_recall_conformal,image_specificity_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,false_alarms_per_1000_normals
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
method,normal_budget,,,,,,,,,,,,,,,,,,,,,,
freqpatch_lite,16.0,0.7742788122709431,0.17006693060208875,0.8940698184396635,0.09286801150154443,0.9152936118823121,0.0782309640560231,0.37273876816256885,0.2034368990115128,0.7517706326899402,0.1355647029912698,0.8565506325011184,0.07761431720052456,0.7033119681226332,0.21408331541972497,0.6308452630256306,0.254924889394227,0.6670786155741318,0.10052937306141244,0.3691547369743694,0.254924889394227,369.15473697436937,254.92488939422694
freqpatch_lite,32.0,0.8135042007065478,0.15608839146225473,0.9130396031965674,0.08902090205651662,0.9266289069236098,0.06786759611527834,0.4089380301882342,0.20550513362752218,0.7217863925568199,0.20003860917947072,0.9034236802922461,0.07765190492830687,0.6411422470221715,0.263650041832764,0.814406805768304,0.17923373861353642,0.7277745263952379,0.14257099111886584,0.1855931942316959,0.17923373861353636,185.59319423169592,179.23373861353636
freqpatch_lite,64.0,0.8408880488564068,0.16449415394485994,0.9247958111816229,0.08953408873233848,0.9376431822475967,0.0571835851604128,0.43592104427138334,0.21470441158415446,0.7047085576914509,0.29732653690276123,0.9036712500281415,0.1157698514476234,0.642775577423352,0.31967330458189663,0.875786355862769,0.1294048048150589,0.7592809666430606,0.15479878198977523,0.12421364413723097,0.12940480481505887,124.21364413723096,129.40480481505887
freqpatch_lite,128.0,0.8653556404924044,0.16358902669873027,0.9373243003345273,0.08446662010345043,0.9469542102111371,0.045223441709860035,0.45694926728794666,0.21358145182039592,0.6926403060356601,0.28879471543470475,0.9592788006786607,0.051776495837503725,0.6144491898309472,0.3231845579450224,0.9245336826915774,0.12470226509652006,0.7694914362612623,0.1446095103395742,0.07546631730842258,0.12470226509652008,75.46631730842256,124.70226509652007
patchcore_lite,16.0,0.77443024524613,0.16994428600163447,0.8942082387534191,0.09261186343317471,0.9152575276523247,0.07819498879539598,0.37192182413811575,0.2015569339620536,0.7494628137021387,0.13836530867641572,0.8566625016603212,0.07677713074300778,0.7003762772596945,0.21652912203838093,0.6329285963589639,0.25058644340418956,0.6666524368093292,0.09892189529133653,0.3670714036410361,0.25058644340418956,367.07140364103606,250.58644340418954
patchcore_lite,32.0,0.8139056976599233,0.15569783038821658,0.9128870734625462,0.08925980979582424,0.9265666022285941,0.06781069400662187,0.4076836035765613,0.20407882653073084,0.7219232250036871,0.19638674666226585,0.905172962843181,0.07826590119062117,0.6397869246551962,0.2596959123441618,0.8173053564929418,0.18053630059323658,0.728546140574069,0.1388437697481483,0.18269464350705825,0.18053630059323655,182.6946435070582,180.5363005932366
patchcore_lite,64.0,0.8417612950616202,0.16351483450220433,0.9254548016772728,0.08929292102346875,0.937583921756962,0.05713244995938879,0.4349699064200656,0.21290604686430617,0.7048089817292083,0.29908598602017306,0.9042500935902471,0.11581680908610471,0.6427887455509063,0.3196363096778769,0.8778696891961023,0.12692380594588434,0.7603292173735043,0.15563765534951154,0.12213031080389763,0.12692380594588434,122.13031080389763,126.92380594588434
patchcore_lite,128.0,0.8658932289009683,0.16361343576666865,0.9377132518875531,0.0844737841014945,0.9469034467564623,0.04517943181469202,0.45580194176834554,0.21228394743656928,0.6932610913214049,0.28675320337851073,0.9530231147942188,0.04799834550757867,0.6141478818883365,0.3193192825600074,0.920604397334256,0.11159988033771168,0.7673761396112962,0.14724498988544021,0.07939560266574391,0.11159988033771168,79.39560266574391,111.59988033771167
